subid,trial_type,trial,total_fixation,order,trial_num,lab,stimulus,looking_time,MovieStart,MovieEnd,TrialTime,total_trial_time,trial_error,trial_error_type,notes
MB6_S23,IDS,IDS2,1.04,2,6,irl-concordia,NA,NA,01:13.619,01:26.661,00:13.042,13.042,noerror,NA,
MB6_S23,IDS,IDS3,4.98,2,7,irl-concordia,NA,NA,01:31.256,01:43.381,00:12.125,12.125,noerror,NA,
MB6_S23,IDS,IDS4,1.97,2,10,irl-concordia,NA,NA,02:06.622,02:14.628,00:08.006,8.006,noerror,NA,
MB6_S23,IDS,IDS5,3.01,2,11,irl-concordia,NA,NA,02:18.622,02:27.452,00:08.830,8.830,noerror,NA,
MB6_S23,IDS,IDS6,0.77,2,13,irl-concordia,NA,NA,02:42.820,02:47.708,00:04.888,4.888,noerror,NA,
MB6_S23,IDS,IDS7,5.51,2,16,irl-concordia,NA,NA,03:14.362,03:23.899,00:09.537,9.537,noerror,NA,
MB6_S23,IDS,IDS8,2.75,2,17,irl-concordia,NA,NA,03:28.291,03:39.515,00:11.224,11.224,noerror,NA,
MB6_S23,training,train1,0.23,2,2,irl-concordia,NA,NA,00:19.107,00:28.191,00:09.084,9.084,noerror,NA,
MB6_S23,training,train2,0.35,2,1,irl-concordia,NA,NA,00:05.243,00:15.695,00:10.452,10.452,noerror,NA,
MB6_S24,ADS,ADS1,11.67,1,4,irl-concordia,NA,NA,00:51.843,01:09.906,00:18.063,18.063,noerror,NA,
MB6_S24,ADS,ADS2,14.32,1,6,irl-concordia,NA,NA,01:35.164,01:53.184,00:18.020,18.020,noerror,NA,
MB6_S24,ADS,ADS3,14.48,1,7,irl-concordia,NA,NA,01:56.358,02:14.400,00:18.042,18.042,noerror,NA,
MB6_S24,ADS,ADS4,15.28,1,10,irl-concordia,NA,NA,03:01.659,03:19.690,00:18.031,18.031,noerror,NA,
MB6_S24,ADS,ADS5,9.77,1,11,irl-concordia,NA,NA,03:23.985,03:42.031,00:18.046,18.046,noerror,NA,
MB6_S24,ADS,ADS6,7.83,1,13,irl-concordia,NA,NA,04:06.583,04:24.627,00:18.044,18.044,noerror,NA,
MB6_S24,ADS,ADS7,10.73,1,16,irl-concordia,NA,NA,05:12.752,05:30.803,00:18.051,18.051,noerror,NA,
MB6_S24,ADS,ADS8,9.94,1,17,irl-concordia,NA,NA,05:35.201,05:53.237,00:18.036,18.036,noerror,NA,
MB6_S24,IDS,IDS1,12.97,1,3,irl-concordia,NA,NA,00:31.073,00:48.020,00:16.947,16.947,noerror,NA,
MB6_S24,IDS,IDS2,12.15,1,5,irl-concordia,NA,NA,01:14.032,01:32.073,00:18.041,18.041,noerror,NA,
MB6_S24,IDS,IDS3,12.19,1,8,irl-concordia,NA,NA,02:18.069,02:36.106,00:18.037,18.037,noerror,NA,
MB6_S24,IDS,IDS4,13.35,1,9,irl-concordia,NA,NA,02:39.538,02:57.584,00:18.046,18.046,noerror,NA,
MB6_S24,IDS,IDS5,11.61,1,12,irl-concordia,NA,NA,03:44.964,04:03.007,00:18.043,18.043,noerror,NA,
MB6_S24,IDS,IDS6,5,1,14,irl-concordia,NA,NA,04:28.052,04:40.777,00:12.725,12.725,noerror,NA,
MB6_S24,IDS,IDS7,8.12,1,15,irl-concordia,NA,NA,04:48.410,05:06.469,00:18.059,18.059,noerror,NA,
MB6_S24,IDS,IDS8,9.2,1,18,irl-concordia,NA,NA,05:59.222,06:17.259,00:18.037,18.037,noerror,NA,
MB6_S24,training,train1,3.72,1,1,irl-concordia,NA,NA,00:05.173,00:13.269,00:08.096,8.096,noerror,NA,
MB6_S24,training,train2,2.44,1,2,irl-concordia,NA,NA,00:16.986,00:23.333,00:06.347,6.347,noerror,NA,
MB6_S25,ADS,ADS1,6.08,4,8,irl-concordia,NA,NA,02:01.583,02:10.462,00:08.879,8.879,noerror,NA,
MB6_S25,ADS,ADS2,1.45,4,12,irl-concordia,NA,NA,02:51.570,02:58.158,00:06.588,6.588,noerror,NA,
MB6_S25,ADS,ADS3,2.95,4,10,irl-concordia,NA,NA,02:24.111,02:30.910,00:06.799,6.799,noerror,NA,
MB6_S25,ADS,ADS4,5.06,4,13,irl-concordia,NA,NA,03:08.777,03:18.798,00:10.021,10.021,noerror,NA,
MB6_S25,ADS,ADS5,8.01,4,3,irl-concordia,NA,NA,00:40.682,00:53.735,00:13.053,13.053,noerror,NA,
MB6_S25,ADS,ADS6,1.67,4,15,irl-concordia,NA,NA,03:40.944,03:48.174,00:07.230,7.230,noerror,NA,
MB6_S25,ADS,ADS7,5.49,4,6,irl-concordia,NA,NA,01:31.259,01:42.758,00:11.499,11.499,noerror,NA,
MB6_S25,ADS,ADS8,4.61,4,17,irl-concordia,NA,NA,04:02.918,04:13.981,00:11.063,11.063,noerror,NA,
MB6_S25,IDS,IDS1,4.06,4,7,irl-concordia,NA,NA,01:48.919,01:57.583,00:08.664,8.664,noerror,NA,
MB6_S25,IDS,IDS2,5.38,4,11,irl-concordia,NA,NA,02:35.866,02:45.230,00:09.364,9.364,noerror,NA,
MB6_S25,IDS,IDS3,1.25,4,9,irl-concordia,NA,NA,02:12.755,02:19.374,00:06.619,6.619,noerror,NA,
MB6_S25,IDS,IDS4,7.46,4,14,irl-concordia,NA,NA,03:24.013,03:35.629,00:11.616,11.616,noerror,NA,
MB6_S25,IDS,IDS5,7.85,4,4,irl-concordia,NA,NA,00:56.755,01:14.175,00:17.420,17.420,noerror,NA,
MB6_S25,IDS,IDS6,3.69,4,16,irl-concordia,NA,NA,03:51.771,03:59.526,00:07.755,7.755,noerror,NA,
MB6_S25,IDS,IDS7,6.35,4,5,irl-concordia,NA,NA,01:17.027,01:27.443,00:10.416,10.416,noerror,NA,
MB6_S25,IDS,IDS8,6.61,4,18,irl-concordia,NA,NA,04:18.259,04:29.750,00:11.491,11.491,noerror,NA,
MB6_S25,training,train1,3.93,4,2,irl-concordia,NA,NA,00:27.934,00:37.071,00:09.137,9.137,noerror,NA,
MB6_S25,training,train2,11.59,4,1,irl-concordia,NA,NA,00:06.356,00:24.319,00:17.963,17.963,noerror,NA,
MB6_S26,ADS,ADS1,3.35,1,4,irl-concordia,NA,NA,01:08.061,01:14.854,00:06.793,6.793,noerror,NA,
MB6_S26,ADS,ADS2,4.47,1,6,irl-concordia,NA,NA,01:39.783,01:50.397,00:10.614,10.614,noerror,NA,
MB6_S26,ADS,ADS3,9.45,1,7,irl-concordia,NA,NA,01:56.246,02:14.285,00:18.039,18.039,noerror,NA,
MB6_S26,ADS,ADS4,0.87,1,10,irl-concordia,NA,NA,02:55.672,03:00.604,00:04.932,4.932,noerror,NA,
MB6_S26,ADS,ADS5,4.25,1,11,irl-concordia,NA,NA,03:07.168,03:14.580,00:07.412,7.412,noerror,NA,
MB6_S26,ADS,ADS6,5.16,1,13,irl-concordia,NA,NA,03:50.211,04:03.619,00:13.408,13.408,error,experimenter ended trial too early,
MB6_S26,ADS,ADS7,7.14,1,16,irl-concordia,NA,NA,04:43.433,04:54.947,00:11.514,11.514,noerror,NA,
MB6_S26,ADS,ADS8,6.91,1,17,irl-concordia,NA,NA,04:58.459,05:16.511,00:18.052,18.052,noerror,NA,
MB6_S26,IDS,IDS1,10.64,1,3,irl-concordia,NA,NA,00:47.070,01:05.109,00:18.039,18.039,noerror,NA,
MB6_S26,IDS,IDS2,9.67,1,5,irl-concordia,NA,NA,01:18.705,01:36.738,00:18.033,18.033,error,trial should have ended earlier,
MB6_S26,IDS,IDS3,5.25,1,8,irl-concordia,NA,NA,02:17.749,02:32.005,00:14.256,14.256,noerror,NA,
MB6_S26,IDS,IDS4,6.63,1,9,irl-concordia,NA,NA,02:39.414,02:51.124,00:11.710,11.710,noerror,NA,
MB6_S26,IDS,IDS5,9.73,1,12,irl-concordia,NA,NA,03:29.010,03:47.146,00:18.136,18.136,noerror,NA,
MB6_S26,IDS,IDS6,5.4,1,14,irl-concordia,NA,NA,04:06.620,04:19.427,00:12.807,12.807,noerror,NA,
MB6_S26,IDS,IDS7,12.42,1,15,irl-concordia,NA,NA,04:22.458,04:40.505,00:18.047,18.047,noerror,NA,
MB6_S26,IDS,IDS8,7.58,1,18,irl-concordia,NA,NA,05:19.693,05:36.370,00:16.677,16.677,noerror,NA,
MB6_S26,training,train1,11.54,1,1,irl-concordia,NA,NA,00:03.561,00:21.607,00:18.046,18.046,noerror,NA,
MB6_S26,training,train2,10.55,1,2,irl-concordia,NA,NA,00:25.385,00:43.424,00:18.039,18.039,noerror,NA,
MB6_S27,ADS,ADS1,4.35,3,7,irl-concordia,NA,NA,02:06.477,02:15.507,00:09.030,9.030,noerror,NA,
MB6_S27,ADS,ADS2,0.96,3,11,irl-concordia,NA,NA,03:12.698,03:19.051,00:06.353,6.353,noerror,NA,
MB6_S27,ADS,ADS3,12.48,3,9,irl-concordia,NA,NA,02:37.343,02:55.388,00:18.045,18.045,noerror,NA,
MB6_S27,ADS,ADS4,3.54,3,14,irl-concordia,NA,NA,04:01.520,04:09.490,00:07.970,7.970,noerror,NA,
MB6_S27,ADS,ADS5,8.76,3,4,irl-concordia,NA,NA,01:01.545,01:18.028,00:16.483,16.483,noerror,NA,
MB6_S27,ADS,ADS6,3.06,3,16,irl-concordia,NA,NA,04:25.725,04:32.609,00:06.884,6.884,noerror,NA,
MB6_S27,ADS,ADS7,4.1,3,5,irl-concordia,NA,NA,01:21.660,01:37.268,00:15.608,15.608,noerror,NA,
MB6_S27,ADS,ADS8,6.3,3,18,irl-concordia,NA,NA,04:56.343,05:10.705,00:14.362,14.362,noerror,NA,
MB6_S27,IDS,IDS1,5.27,3,8,irl-concordia,NA,NA,02:19.123,02:34.003,00:14.880,14.880,error,trial should have ended earlier,
MB6_S27,IDS,IDS2,7.59,3,12,irl-concordia,NA,NA,03:27.595,03:43.690,00:16.095,16.095,noerror,NA,
MB6_S27,IDS,IDS3,4.67,3,10,irl-concordia,NA,NA,02:59.574,03:09.131,00:09.557,9.557,noerror,NA,
MB6_S27,IDS,IDS4,2.91,3,13,irl-concordia,NA,NA,03:49.306,03:58.706,00:09.400,9.400,noerror,NA,
MB6_S27,IDS,IDS5,4.97,3,3,irl-concordia,NA,NA,00:43.218,00:58.285,00:15.067,15.067,noerror,NA,
MB6_S27,IDS,IDS6,2.68,3,15,irl-concordia,NA,NA,04:14.841,04:21.890,00:07.049,7.049,noerror,NA,
MB6_S27,IDS,IDS7,14.92,3,6,irl-concordia,NA,NA,01:44.459,02:02.504,00:18.045,18.045,noerror,NA,
MB6_S27,IDS,IDS8,0,3,17,irl-concordia,NA,NA,04:39.026,04:45.105,00:06.079,6.079,error,experimenter began trial too early,
MB6_S27,training,train1,12.7,3,1,irl-concordia,NA,NA,00:04.673,00:20.085,00:15.412,15.412,noerror,NA,
MB6_S27,training,train2,8.56,3,2,irl-concordia,NA,NA,00:22.844,00:38.877,00:16.033,16.033,noerror,NA,
MB6_S28,ADS,ADS1,16.25,2,3,irl-concordia,NA,NA,00:51.182,01:09.230,00:18.048,18.048,noerror,NA,
MB6_S28,ADS,ADS2,3.32,2,5,irl-concordia,NA,NA,01:27.442,01:36.273,00:08.831,8.831,noerror,NA,
MB6_S28,ADS,ADS3,1.57,2,8,irl-concordia,NA,NA,02:08.094,02:18.769,00:10.675,10.675,noerror,NA,
MB6_S28,ADS,ADS4,0.25,2,9,irl-concordia,NA,NA,02:28.557,02:35.361,00:06.804,6.804,error,experimenter ended trial too early,no calibration dot
MB6_S28,ADS,ADS5,1.94,2,12,irl-concordia,NA,NA,03:09.548,03:18.777,00:09.229,9.229,error,experimenter ended trial too early,
MB6_S28,ADS,ADS6,1.4,2,14,irl-concordia,NA,NA,03:40.047,03:48.721,00:08.674,8.674,noerror,NA,
MB6_S28,ADS,ADS7,0.7,2,15,irl-concordia,NA,NA,03:52.467,03:58.280,00:05.813,5.813,noerror,NA,
MB6_S28,ADS,ADS8,3.41,2,18,irl-concordia,NA,NA,04:34.006,04:49.968,00:15.962,15.962,noerror,NA,
MB6_S28,IDS,IDS1,4.58,2,4,irl-concordia,NA,NA,01:11.587,01:24.474,00:12.887,12.887,error,experimenter ended trial too early,
MB6_S28,IDS,IDS2,3.71,2,6,irl-concordia,NA,NA,01:38.774,01:48.657,00:09.883,9.883,noerror,NA,
MB6_S28,IDS,IDS3,2.74,2,7,irl-concordia,NA,NA,01:52.458,02:05.225,00:12.767,12.767,error,experimenter ended trial too early,
MB6_S28,IDS,IDS4,0.5,2,10,irl-concordia,NA,NA,02:38.142,02:50.417,00:12.275,12.275,error,experimenter ended trial too early,no calibration dot
MB6_S28,IDS,IDS5,0.87,2,11,irl-concordia,NA,NA,02:53.031,03:05.697,00:12.666,12.666,error,trial should have ended earlier,no calibration dot
MB6_S28,IDS,IDS6,1.99,2,13,irl-concordia,NA,NA,03:22.156,03:36.601,00:14.445,14.445,noerror,NA,no calibration dot
MB6_S28,IDS,IDS7,0.56,2,16,irl-concordia,NA,NA,04:01.683,04:08.801,00:07.118,7.118,error,experimenter ended trial too early,
MB6_S28,IDS,IDS8,2.8,2,17,irl-concordia,NA,NA,04:18.075,04:29.808,00:11.733,11.733,noerror,NA,
MB6_S28,training,train1,9.11,2,2,irl-concordia,NA,NA,00:30.680,00:48.707,00:18.027,18.027,noerror,NA,
MB6_S28,training,train2,12.42,2,1,irl-concordia,NA,NA,00:09.733,00:27.783,00:18.050,18.050,noerror,NA,
MB6_S29,ADS,ADS1,3.13,3,7,irl-concordia,NA,NA,01:54.613,02:02.369,00:07.756,7.756,noerror,NA,
MB6_S29,ADS,ADS2,1.65,3,11,irl-concordia,NA,NA,02:47.453,02:53.288,00:05.835,5.835,noerror,NA,
MB6_S29,ADS,ADS3,3.48,3,9,irl-concordia,NA,NA,02:19.261,02:27.801,00:08.540,8.540,noerror,NA,
MB6_S29,ADS,ADS4,1.96,3,14,irl-concordia,NA,NA,03:21.682,03:27.737,00:06.055,6.055,noerror,NA,
MB6_S29,ADS,ADS5,4.16,3,4,irl-concordia,NA,NA,01:08.675,01:20.738,00:12.063,12.063,noerror,NA,
MB6_S29,ADS,ADS6,2,3,16,irl-concordia,NA,NA,03:40.611,03:46.544,00:05.933,5.933,noerror,NA,
MB6_S29,ADS,ADS7,5.43,3,5,irl-concordia,NA,NA,01:24.278,01:42.323,00:18.045,18.045,noerror,NA,
MB6_S29,ADS,ADS8,0,3,18,irl-concordia,NA,NA,04:09.504,04:14.448,00:04.944,4.944,error,trial should have ended earlier,
MB6_S29,IDS,IDS1,0,3,8,irl-concordia,NA,NA,02:05.297,02:14.745,00:09.448,9.448,noerror,NA,
MB6_S29,IDS,IDS2,4.55,3,12,irl-concordia,NA,NA,02:57.026,03:07.225,00:10.199,10.199,noerror,NA,
MB6_S29,IDS,IDS3,5.16,3,10,irl-concordia,NA,NA,02:32.802,02:43.721,00:10.919,10.919,noerror,NA,
MB6_S29,IDS,IDS4,1.8,3,13,irl-concordia,NA,NA,03:10.600,03:18.681,00:08.081,8.081,noerror,NA,
MB6_S29,IDS,IDS5,3.11,3,3,irl-concordia,NA,NA,00:47.879,01:05.931,00:18.052,18.052,noerror,NA,
MB6_S29,IDS,IDS6,2.1,3,15,irl-concordia,NA,NA,03:31.057,03:37.440,00:06.383,6.383,noerror,NA,
MB6_S29,IDS,IDS7,1.51,3,6,irl-concordia,NA,NA,01:43.275,01:52.057,00:08.782,8.782,noerror,NA,
MB6_S29,IDS,IDS8,7.24,3,17,irl-concordia,NA,NA,03:49.864,04:03.528,00:13.664,13.664,noerror,NA,
MB6_S29,training,train1,8.2,3,1,irl-concordia,NA,NA,00:04.075,00:22.115,00:18.040,18.040,noerror,NA,
MB6_S29,training,train2,9.04,3,2,irl-concordia,NA,NA,00:25.224,00:42.810,00:17.586,17.586,noerror,NA,
MB6_S30,ADS,ADS1,0.37,2,3,irl-concordia,NA,NA,00:43.656,01:01.715,00:18.059,18.059,noerror,NA,
MB6_S30,ADS,ADS2,6.32,2,5,irl-concordia,NA,NA,01:40.581,01:58.619,00:18.038,18.038,noerror,NA,
MB6_S30,ADS,ADS3,2.93,2,8,irl-concordia,NA,NA,02:45.186,02:53.278,00:08.092,8.092,noerror,NA,
MB6_S30,ADS,ADS4,11.41,2,9,irl-concordia,NA,NA,02:58.720,03:16.762,00:18.042,18.042,noerror,NA,
MB6_S30,ADS,ADS5,3.17,2,12,irl-concordia,NA,NA,03:53.638,04:11.683,00:18.045,18.045,noerror,NA,
MB6_S30,ADS,ADS6,1.91,2,14,irl-concordia,NA,NA,04:42.619,04:49.524,00:06.905,6.905,noerror,NA,
MB6_S30,ADS,ADS7,1.66,2,15,irl-concordia,NA,NA,04:54.504,05:10.988,00:16.484,16.484,error,trial should have ended earlier,
MB6_S30,ADS,ADS8,0.59,2,18,irl-concordia,NA,NA,05:34.941,05:39.155,00:04.214,4.214,error,experimenter began trial too early,
MB6_S30,IDS,IDS1,11.38,2,4,irl-concordia,NA,NA,01:18.794,01:36.845,00:18.051,18.051,noerror,NA,
MB6_S30,IDS,IDS2,14.15,2,6,irl-concordia,NA,NA,02:03.158,02:21.203,00:18.045,18.045,noerror,NA,
MB6_S30,IDS,IDS3,9.33,2,7,irl-concordia,NA,NA,02:26.315,02:40.902,00:14.587,14.587,noerror,NA,
MB6_S30,IDS,IDS4,5.17,2,10,irl-concordia,NA,NA,03:19.968,03:31.013,00:11.045,11.045,noerror,NA,
MB6_S30,IDS,IDS5,6.53,2,11,irl-concordia,NA,NA,03:36.739,03:50.053,00:13.314,13.314,noerror,NA,
MB6_S30,IDS,IDS6,1.35,2,13,irl-concordia,NA,NA,04:16.032,04:34.065,00:18.033,18.033,noerror,NA,
MB6_S30,IDS,IDS7,1.05,2,16,irl-concordia,NA,NA,05:14.449,05:20.483,00:06.034,6.034,noerror,NA,
MB6_S30,IDS,IDS8,0.7,2,17,irl-concordia,NA,NA,05:24.787,05:30.787,00:06.000,6.000,noerror,NA,
MB6_S30,training,train1,10.06,2,2,irl-concordia,NA,NA,00:22.530,00:40.575,00:18.045,18.045,noerror,NA,
MB6_S30,training,train2,3.11,2,1,irl-concordia,NA,NA,00:07.167,00:16.096,00:08.929,8.929,error,experimenter ended trial too early,
MB6_S31,ADS,ADS1,5.13,3,7,irl-concordia,NA,NA,01:43.652,01:52.709,00:09.057,9.057,noerror,NA,
MB6_S31,ADS,ADS2,3.22,3,11,irl-concordia,NA,NA,03:06.793,03:14.234,00:07.441,7.441,noerror,NA,
MB6_S31,ADS,ADS3,6.06,3,9,irl-concordia,NA,NA,02:19.892,02:36.420,00:16.528,16.528,noerror,NA,
MB6_S31,ADS,ADS4,0,3,14,irl-concordia,NA,NA,03:47.913,03:51.876,00:03.963,3.963,error,experimenter began trial too early,
MB6_S31,ADS,ADS5,7.19,3,4,irl-concordia,NA,NA,00:54.662,01:08.542,00:13.880,13.880,noerror,NA,
MB6_S31,ADS,ADS6,1.3,3,16,irl-concordia,NA,NA,04:10.614,04:15.979,00:05.365,5.365,noerror,NA,
MB6_S31,ADS,ADS7,9.84,3,5,irl-concordia,NA,NA,01:11.111,01:26.437,00:15.326,15.326,noerror,NA,
MB6_S31,ADS,ADS8,0,3,18,irl-concordia,NA,NA,04:53.674,05:00.411,00:06.737,6.737,noerror,NA,
MB6_S31,IDS,IDS1,7.91,3,8,irl-concordia,NA,NA,01:58.114,02:16.151,00:18.037,18.037,noerror,NA,
MB6_S31,IDS,IDS2,1.88,3,12,irl-concordia,NA,NA,03:17.077,03:26.404,00:09.327,9.327,noerror,NA,
MB6_S31,IDS,IDS3,11.19,3,10,irl-concordia,NA,NA,02:47.723,03:03.356,00:15.633,15.633,noerror,NA,
MB6_S31,IDS,IDS4,0,3,13,irl-concordia,NA,NA,03:30.324,03:38.020,00:07.696,7.696,noerror,NA,
MB6_S31,IDS,IDS5,15.58,3,3,irl-concordia,NA,NA,00:33.796,00:51.829,00:18.033,18.033,noerror,NA,
MB6_S31,IDS,IDS6,3.63,3,15,irl-concordia,NA,NA,03:54.203,04:03.180,00:08.977,8.977,noerror,NA,
MB6_S31,IDS,IDS7,5.46,3,6,irl-concordia,NA,NA,01:31.283,01:40.620,00:09.337,9.337,noerror,NA,
MB6_S31,IDS,IDS8,2.48,3,17,irl-concordia,NA,NA,04:38.197,04:47.955,00:09.758,9.758,noerror,NA,
MB6_S31,training,train1,9.93,3,1,irl-concordia,NA,NA,00:03.378,00:21.421,00:18.043,18.043,noerror,NA,
MB6_S31,training,train2,2.8,3,2,irl-concordia,NA,NA,00:24.312,00:31.429,00:07.117,7.117,error,experimenter ended trial too early,
MB6_S32,ADS,ADS1,0,2,3,irl-concordia,NA,NA,00:50.568,01:00.021,00:09.453,9.453,noerror,NA,
MB6_S32,ADS,ADS2,11.12,2,5,irl-concordia,NA,NA,01:30.860,01:48.901,00:18.041,18.041,noerror,NA,
MB6_S32,ADS,ADS3,14.06,2,8,irl-concordia,NA,NA,02:37.984,02:56.021,00:18.037,18.037,noerror,NA,
MB6_S32,ADS,ADS4,15.01,2,9,irl-concordia,NA,NA,03:00.531,03:18.568,00:18.037,18.037,noerror,NA,
MB6_S32,ADS,ADS5,13.31,2,12,irl-concordia,NA,NA,03:57.945,04:15.981,00:18.036,18.036,noerror,NA,
MB6_S32,ADS,ADS6,3.3,2,14,irl-concordia,NA,NA,04:40.238,04:49.681,00:09.443,9.443,noerror,NA,skipped attention-getter
MB6_S32,ADS,ADS7,7.68,2,15,irl-concordia,NA,NA,04:58.085,05:12.401,00:14.316,14.316,noerror,NA,
MB6_S32,ADS,ADS8,4.8,2,18,irl-concordia,NA,NA,05:54.653,06:03.073,00:08.420,8.420,noerror,NA,skipped attention-getter
MB6_S32,IDS,IDS1,11.16,2,4,irl-concordia,NA,NA,01:09.746,01:27.788,00:18.042,18.042,noerror,NA,
MB6_S32,IDS,IDS2,12.34,2,6,irl-concordia,NA,NA,01:52.184,02:10.231,00:18.047,18.047,error,trial should have ended earlier,
MB6_S32,IDS,IDS3,14.79,2,7,irl-concordia,NA,NA,02:14.848,02:32.893,00:18.045,18.045,noerror,NA,
MB6_S32,IDS,IDS4,4.12,2,10,irl-concordia,NA,NA,03:24.126,03:31.402,00:07.276,7.276,noerror,NA,
MB6_S32,IDS,IDS5,12.14,2,11,irl-concordia,NA,NA,03:36.716,03:54.759,00:18.043,18.043,noerror,NA,
MB6_S32,IDS,IDS6,10.33,2,13,irl-concordia,NA,NA,04:21.234,04:39.267,00:18.033,18.033,noerror,NA,
MB6_S32,IDS,IDS7,6.9,2,16,irl-concordia,NA,NA,05:17.097,05:31.385,00:14.288,14.288,noerror,NA,
MB6_S32,IDS,IDS8,6.48,2,17,irl-concordia,NA,NA,05:35.744,05:53.786,00:18.042,18.042,noerror,NA,
MB6_S32,training,train1,3.68,2,2,irl-concordia,NA,NA,00:26.985,00:43.078,00:16.093,16.093,error,trial should have ended earlier,skipped attention-getter
MB6_S32,training,train2,5.41,2,1,irl-concordia,NA,NA,00:08.063,00:26.111,00:18.048,18.048,noerror,NA,
MB6_S33,ADS,ADS1,0.03,4,8,irl-concordia,NA,NA,02:27.481,02:33.698,00:06.217,6.217,noerror,NA,
MB6_S33,ADS,ADS2,4.78,4,12,irl-concordia,NA,NA,03:32.100,03:43.137,00:11.037,11.037,noerror,NA,
MB6_S33,ADS,ADS3,5.08,4,10,irl-concordia,NA,NA,02:56.950,03:11.098,00:14.148,14.148,noerror,NA,
MB6_S33,ADS,ADS4,1.63,4,13,irl-concordia,NA,NA,03:47.009,03:52.401,00:05.392,5.392,noerror,NA,
MB6_S33,ADS,ADS5,14.3,4,3,irl-concordia,NA,NA,00:48.569,01:06.609,00:18.040,18.040,noerror,NA,
MB6_S33,ADS,ADS6,2.72,4,15,irl-concordia,NA,NA,04:14.887,04:24.808,00:09.921,9.921,noerror,NA,
MB6_S33,ADS,ADS7,7.61,4,6,irl-concordia,NA,NA,01:45.335,02:03.383,00:18.048,18.048,error,trial should have ended earlier,
MB6_S33,ADS,ADS8,0.9,4,17,irl-concordia,NA,NA,04:46.923,04:49.945,00:03.022,3.022,error,experimenter ended trial too early,skipped attention-getter
MB6_S33,IDS,IDS1,10.45,4,7,irl-concordia,NA,NA,02:05.741,02:23.798,00:18.057,18.057,noerror,NA,
MB6_S33,IDS,IDS2,4.4,4,11,irl-concordia,NA,NA,03:14.466,03:26.474,00:12.008,12.008,noerror,NA,
MB6_S33,IDS,IDS3,9.4,4,9,irl-concordia,NA,NA,02:36.608,02:53.930,00:17.322,17.322,noerror,NA,
MB6_S33,IDS,IDS4,6.04,4,14,irl-concordia,NA,NA,03:55.293,04:11.137,00:15.844,15.844,noerror,NA,
MB6_S33,IDS,IDS5,5.66,4,4,irl-concordia,NA,NA,01:09.385,01:21.700,00:12.315,12.315,noerror,NA,
MB6_S33,IDS,IDS6,13.34,4,16,irl-concordia,NA,NA,04:27.866,04:45.905,00:18.039,18.039,noerror,NA,
MB6_S33,IDS,IDS7,12.2,4,5,irl-concordia,NA,NA,01:24.429,01:42.471,00:18.042,18.042,noerror,NA,
MB6_S33,IDS,IDS8,6.25,4,18,irl-concordia,NA,NA,04:55.885,05:07.248,00:11.363,11.363,noerror,NA,
MB6_S33,training,train1,17.89,4,2,irl-concordia,NA,NA,00:26.852,00:44.893,00:18.041,18.041,noerror,NA,
MB6_S33,training,train2,17.3,4,1,irl-concordia,NA,NA,00:06.124,00:24.177,00:18.053,18.053,noerror,NA,
MB6_S34,ADS,ADS1,4.79,4,8,irl-concordia,NA,NA,02:38.838,02:47.105,00:08.267,8.267,error,experimenter ended trial too early,
MB6_S34,ADS,ADS2,1.91,4,12,irl-concordia,NA,NA,03:56.861,04:03.896,00:07.035,7.035,noerror,NA,
MB6_S34,ADS,ADS3,8.53,4,10,irl-concordia,NA,NA,03:13.377,03:30.681,00:17.304,17.304,noerror,NA,
MB6_S34,ADS,ADS4,1.37,4,13,irl-concordia,NA,NA,04:11.181,04:19.680,00:08.499,8.499,error,trial should have ended earlier,
MB6_S34,ADS,ADS5,16.19,4,3,irl-concordia,NA,NA,00:55.663,01:13.718,00:18.055,18.055,noerror,NA,
MB6_S34,ADS,ADS6,1.25,4,15,irl-concordia,NA,NA,04:47.268,04:52.880,00:05.612,5.612,noerror,NA,
MB6_S34,ADS,ADS7,6.52,4,6,irl-concordia,NA,NA,01:59.882,02:10.217,00:10.335,10.335,error,experimenter ended trial too early,
MB6_S34,ADS,ADS8,2.21,4,17,irl-concordia,NA,NA,05:18.482,05:27.640,00:09.158,9.158,noerror,NA,
MB6_S34,IDS,IDS1,12.64,4,7,irl-concordia,NA,NA,02:16.475,02:34.502,00:18.027,18.027,noerror,NA,
MB6_S34,IDS,IDS2,4.63,4,11,irl-concordia,NA,NA,03:33.530,03:51.449,00:17.919,17.919,error,trial should have ended earlier,
MB6_S34,IDS,IDS3,7.57,4,9,irl-concordia,NA,NA,02:52.448,03:08.465,00:16.017,16.017,noerror,NA,
MB6_S34,IDS,IDS4,5.01,4,14,irl-concordia,NA,NA,04:25.343,04:43.383,00:18.040,18.040,noerror,NA,
MB6_S34,IDS,IDS5,11.98,4,4,irl-concordia,NA,NA,01:19.194,01:37.231,00:18.037,18.037,noerror,NA,
MB6_S34,IDS,IDS6,4.96,4,16,irl-concordia,NA,NA,04:56.952,05:14.996,00:18.044,18.044,error,trial should have ended earlier,
MB6_S34,IDS,IDS7,7,4,5,irl-concordia,NA,NA,01:40.732,01:52.929,00:12.197,12.197,noerror,NA,
MB6_S34,IDS,IDS8,4.64,4,18,irl-concordia,NA,NA,05:34.212,05:44.726,00:10.514,10.514,error,experimenter ended trial too early,
MB6_S34,training,train1,12.5,4,2,irl-concordia,NA,NA,00:33.858,00:51.906,00:18.048,18.048,noerror,NA,
